element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
He,1,"=""21653.3130672""","=""7.3892e+03""","=""3.7100e-04""",AAA,"=""[23.737009722091]""","=""[24.309597381304]""","=""1s.4f""","=""1F*""","=""3""","=""1s.7d""","=""1D""","=""2""",,
He,1,"=""21655.3379197""","=""6.6361e+03""","=""3.3325e-04""",AAA,"=""[23.737006806968]""","=""[24.309540927161]""","=""1s.4f""","=""3F*""","=""3""","=""1s.7d""","=""3D""","=""2""",,
He,1,"=""21655.3390491""","=""5.8392e+02""","=""4.1053e-05""",AAA,"=""[23.737006806968]""","=""[24.309540897300]""","=""1s.4f""","=""3F*""","=""3""","=""1s.7d""","=""3D""","=""3""",,
He,1,"=""21655.3725313""","=""1.0640e+04""","=""5.8182e-04""",AAA,"=""[23.737007692183]""","=""[24.309540897300]""","=""1s.4f""","=""3F*""","=""4""","=""1s.7d""","=""3D""","=""3""",,
He,1,"=""21655.3956886""","=""1.1585e+04""","=""4.8869e-04""",AAA,"=""[23.737008760725]""","=""[24.309541353601]""","=""1s.4f""","=""3F*""","=""2""","=""1s.7d""","=""3D""","=""1""",,
He,1,"=""21655.4118182""","=""1.2872e+03""","=""9.0497e-05""",AAA,"=""[23.737008760725]""","=""[24.309540927161]""","=""1s.4f""","=""3F*""","=""2""","=""1s.7d""","=""3D""","=""2""",,
He,1,"=""21655.4129476""","=""2.6271e+01""","=""2.5858e-06""",AAA,"=""[23.737008760725]""","=""[24.309540897300]""","=""1s.4f""","=""3F*""","=""2""","=""1s.7d""","=""3D""","=""3""",,
He,1,"=""21655.4481809""","=""3.662e+03""","=""1.839e-04""",AA,"=""[23.737009722091]""","=""[24.309540927161]""","=""1s.4f""","=""1F*""","=""3""","=""1s.7d""","=""3D""","=""2""",,
He,1,"=""21655.4493103""","=""3.356e+02""","=""2.359e-05""",AA,"=""[23.737009722091]""","=""[24.309540897300]""","=""1s.4f""","=""1F*""","=""3""","=""1s.7d""","=""3D""","=""3""",,
He,1,"=""21820.550453""","=""9.1125e+04""","=""2.1682e-03""",AAA,"=""[23.73609263507]""","=""[24.30429185947]""","=""1s.4d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""0""",,
He,1,"=""21820.556664""","=""6.8335e+04""","=""2.9267e-03""",AAA,"=""[23.73609033897]""","=""[24.30428940164]""","=""1s.4d""","=""3D""","=""2""","=""1s.7p""","=""3P*""","=""1""",,
He,1,"=""21820.558634""","=""7.6545e+04""","=""3.9028e-03""",AAA,"=""[23.73609019010]""","=""[24.30428920147]""","=""1s.4d""","=""3D""","=""3""","=""1s.7p""","=""3P*""","=""2""",,
He,1,"=""21820.564351""","=""1.3667e+04""","=""9.7558e-04""",AAA,"=""[23.73609033897]""","=""[24.30428920147]""","=""1s.4d""","=""3D""","=""2""","=""1s.7p""","=""3P*""","=""2""",,
He,1,"=""21820.644841""","=""2.2781e+04""","=""1.6262e-03""",AAA,"=""[23.73609263507]""","=""[24.30428940164]""","=""1s.4d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""1""",,
He,1,"=""21820.652529""","=""9.1125e+02""","=""1.0841e-04""",AAA,"=""[23.73609263507]""","=""[24.30428920147]""","=""1s.4d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""2""",,
He,1,"=""21846.38443""","=""5.3341e+05""","=""6.3610e-02""",AAA,"=""[23.74207006880]""","=""[24.309597381304]""","=""1s.4p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",,
He,1,"=""21848.55779""","=""4.330e+01""","=""5.165e-06""",AA,"=""[23.74207006880]""","=""[24.309540927161]""","=""1s.4p""","=""1P*""","=""1""","=""1s.7d""","=""3D""","=""2""",,
He,1,"=""22290.66312""","=""4.4367e+05""","=""1.1016e-02""",AAA,"=""[23.74207006880]""","=""[24.2982859057]""","=""1s.4p""","=""1P*""","=""1""","=""1s.7s""","=""1S""","=""0""",,
He,1,"=""23069.74247""","=""2.2045e+05""","=""5.2768e-02""",AAA,"=""[23.673570590]""","=""[24.21100267716]""","=""1s.4s""","=""1S""","=""0""","=""1s.6p""","=""1P*""","=""1""",,
He,1,"=""23145.23274""","=""4.302e-01""","=""1.728e-07""",AA,"=""[23.673570590]""","=""[24.209249793955]""","=""1s.4s""","=""1S""","=""0""","=""1s.6d""","=""1D""","=""2""",E2,
He,1,"=""24729.64597""","=""1.842e+01""","=""1.689e-06""",AA,"=""[23.7078912279]""","=""[24.209249793955]""","=""1s.4p""","=""3P*""","=""2""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""24729.70099""","=""5.148e+01""","=""7.866e-06""",AA,"=""[23.7078923433]""","=""[24.209249793955]""","=""1s.4p""","=""3P*""","=""1""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""24733.88665""","=""2.2527e+04""","=""1.2396e-03""",AAA,"=""[23.7078912279]""","=""[24.209163835045]""","=""1s.4p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""24733.92009""","=""2.0272e+05""","=""1.8593e-02""",AAA,"=""[23.7078912279]""","=""[24.209163157329]""","=""1s.4p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""24733.92240""","=""8.1095e+05""","=""1.0413e-01""",AAA,"=""[23.7078912279]""","=""[24.209163110443]""","=""1s.4p""","=""3P*""","=""2""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""24733.94168""","=""3.3790e+05""","=""3.0991e-02""",AAA,"=""[23.7078923433]""","=""[24.209163835045]""","=""1s.4p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""24733.97512""","=""6.0816e+05""","=""9.2963e-02""",AAA,"=""[23.7078923433]""","=""[24.209163157329]""","=""1s.4p""","=""3P*""","=""1""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""24734.61664""","=""4.5053e+05""","=""1.2397e-01""",AAA,"=""[23.7079060221]""","=""[24.209163835045]""","=""1s.4p""","=""3P*""","=""0""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""25964.93058""","=""1.6011e+04""","=""5.3942e-04""",AAA,"=""[23.9719714182]""","=""[24.44947779185]""","=""1s.5s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",,
He,1,"=""25964.97584""","=""1.6011e+04""","=""1.6183e-03""",AAA,"=""[23.9719714182]""","=""[24.44947695951]""","=""1s.5s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",,
He,1,"=""25964.97952""","=""1.6011e+04""","=""2.6971e-03""",AAA,"=""[23.9719714182]""","=""[24.44947689179]""","=""1s.5s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",,
He,1,"=""26120.212864""","=""8.1901e+04""","=""5.0263e-03""",AAA,"=""[23.73633503536]""","=""[24.21100267716]""","=""1s.4d""","=""1D""","=""2""","=""1s.6p""","=""1P*""","=""1""",,
He,1,"=""26192.0605981""","=""3.854e+04""","=""3.964e-03""",AA,"=""[23.73609019010]""","=""[24.2094557657828]""","=""1s.4d""","=""3D""","=""3""","=""1s.6f""","=""1F*""","=""3""",,
He,1,"=""26192.0688352""","=""2.961e+05""","=""4.263e-02""",AA,"=""[23.73609033897]""","=""[24.2094557657828]""","=""1s.4d""","=""3D""","=""2""","=""1s.6f""","=""1F*""","=""3""",,
He,1,"=""26192.0840008""","=""5.7436e+03""","=""4.2194e-04""",AAA,"=""[23.73609019010]""","=""[24.209455342828]""","=""1s.4d""","=""3D""","=""3""","=""1s.6f""","=""3F*""","=""2""",,
He,1,"=""26192.0922380""","=""2.0100e+05""","=""2.0673e-02""",AAA,"=""[23.73609033897]""","=""[24.209455342828]""","=""1s.4d""","=""3D""","=""2""","=""1s.6f""","=""3F*""","=""2""",,
He,1,"=""26192.1015050""","=""1.2923e+06""","=""1.7089e-01""",AAA,"=""[23.73609019010]""","=""[24.2094550264796]""","=""1s.4d""","=""3D""","=""3""","=""1s.6f""","=""3F*""","=""4""",,
He,1,"=""26192.1125132""","=""1.0505e+05""","=""1.0804e-02""",AAA,"=""[23.73609019010]""","=""[24.209454827529]""","=""1s.4d""","=""3D""","=""3""","=""1s.6f""","=""3F*""","=""3""",,
He,1,"=""26192.1207504""","=""8.5264e+05""","=""1.2277e-01""",AAA,"=""[23.73609033897]""","=""[24.209454827529]""","=""1s.4d""","=""3D""","=""2""","=""1s.6f""","=""3F*""","=""3""",,
He,1,"=""26192.2192858""","=""1.0855e+06""","=""1.8607e-01""",AAA,"=""[23.73609263507]""","=""[24.209455342828]""","=""1s.4d""","=""3D""","=""1""","=""1s.6f""","=""3F*""","=""2""",,
He,1,"=""26205.6152820""","=""9.5684e+05""","=""1.3792e-01""",AAA,"=""[23.73633503536]""","=""[24.2094557657828]""","=""1s.4d""","=""1D""","=""2""","=""1s.6f""","=""1F*""","=""3""",,
He,1,"=""26205.6387090""","=""2.607e+01""","=""2.684e-06""",AA,"=""[23.73633503536]""","=""[24.209455342828]""","=""1s.4d""","=""1D""","=""2""","=""1s.6f""","=""3F*""","=""2""",,
He,1,"=""26205.6672509""","=""3.343e+05""","=""4.819e-02""",AA,"=""[23.73633503536]""","=""[24.209454827529]""","=""1s.4d""","=""1D""","=""2""","=""1s.6f""","=""3F*""","=""3""",,
He,1,"=""26240.8430331""","=""1.360e+04""","=""1.805e-03""",AA,"=""[23.737006806968]""","=""[24.2094923832773]""","=""1s.4f""","=""3F*""","=""3""","=""1s.6g""","=""1G""","=""4""",,
He,1,"=""26240.8497989""","=""7.0158e+04""","=""7.2425e-03""",AAA,"=""[23.737006806968]""","=""[24.2094922614541]""","=""1s.4f""","=""3F*""","=""3""","=""1s.6g""","=""3G""","=""3""",,
He,1,"=""26240.8708653""","=""1.3066e+06""","=""1.7342e-01""",AAA,"=""[23.737006806968]""","=""[24.2094918821374]""","=""1s.4f""","=""3F*""","=""3""","=""1s.6g""","=""3G""","=""4""",,
He,1,"=""26240.8921961""","=""4.129e+04""","=""4.262e-03""",AA,"=""[23.737007692183]""","=""[24.2094923832773]""","=""1s.4f""","=""3F*""","=""4""","=""1s.6g""","=""1G""","=""4""",,
He,1,"=""26240.8989620""","=""1.7536e+03""","=""1.4080e-04""",AAA,"=""[23.737007692183]""","=""[24.2094922614541]""","=""1s.4f""","=""3F*""","=""4""","=""1s.6g""","=""3G""","=""3""",,
He,1,"=""26240.9089984""","=""1.3748e+06""","=""1.7346e-01""",AAA,"=""[23.737007692183]""","=""[24.2094920807421]""","=""1s.4f""","=""3F*""","=""4""","=""1s.6g""","=""3G""","=""5""",,
He,1,"=""26240.9200285""","=""4.4636e+04""","=""4.6079e-03""",AAA,"=""[23.737007692183]""","=""[24.2094918821374]""","=""1s.4f""","=""3F*""","=""4""","=""1s.6g""","=""3G""","=""4""",,
He,1,"=""26240.9583069""","=""1.2626e+06""","=""1.8248e-01""",AAA,"=""[23.737008760725]""","=""[24.2094922614541]""","=""1s.4f""","=""3F*""","=""2""","=""1s.6g""","=""3G""","=""3""",,
He,1,"=""26241.0049338""","=""1.3199e+06""","=""1.7519e-01""",AAA,"=""[23.737009722091]""","=""[24.2094923832773]""","=""1s.4f""","=""1F*""","=""3""","=""1s.6g""","=""1G""","=""4""",,
He,1,"=""26241.0116997""","=""4.032e+04""","=""4.162e-03""",AA,"=""[23.737009722091]""","=""[24.2094922614541]""","=""1s.4f""","=""1F*""","=""3""","=""1s.6g""","=""3G""","=""3""",,
He,1,"=""26241.0327664""","=""2.353e+04""","=""3.124e-03""",AA,"=""[23.737009722091]""","=""[24.2094918821374]""","=""1s.4f""","=""1F*""","=""3""","=""1s.6g""","=""3G""","=""4""",,
He,1,"=""26254.3228485""","=""7.805e+03""","=""5.761e-04""",AA,"=""[23.737006806968]""","=""[24.209249793955]""","=""1s.4f""","=""3F*""","=""3""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""26254.4849156""","=""1.4102e+04""","=""1.0409e-03""",AAA,"=""[23.737009722091]""","=""[24.209249793955]""","=""1s.4f""","=""1F*""","=""3""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""26259.1402908""","=""1.2660e+04""","=""9.3481e-04""",AAA,"=""[23.737006806968]""","=""[24.209163157329]""","=""1s.4f""","=""3F*""","=""3""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""26259.1428984""","=""1.1134e+03""","=""1.1510e-04""",AAA,"=""[23.737006806968]""","=""[24.209163110443]""","=""1s.4f""","=""3F*""","=""3""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""26259.1921301""","=""2.0287e+04""","=""1.6311e-03""",AAA,"=""[23.737007692183]""","=""[24.209163110443]""","=""1s.4f""","=""3F*""","=""4""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""26259.2112585""","=""2.2090e+04""","=""1.3701e-03""",AAA,"=""[23.737008760725]""","=""[24.209163835045]""","=""1s.4f""","=""3F*""","=""2""","=""1s.6d""","=""3D""","=""1""",,
He,1,"=""26259.2489502""","=""2.4542e+03""","=""2.5371e-04""",AAA,"=""[23.737008760725]""","=""[24.209163157329]""","=""1s.4f""","=""3F*""","=""2""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""26259.2515578""","=""5.0091e+01""","=""7.2495e-06""",AAA,"=""[23.737008760725]""","=""[24.209163110443]""","=""1s.4f""","=""3F*""","=""2""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""26259.3024174""","=""6.976e+03""","=""5.151e-04""",AA,"=""[23.737009722091]""","=""[24.209163157329]""","=""1s.4f""","=""1F*""","=""3""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""26259.3050250""","=""6.398e+02""","=""6.614e-05""",AA,"=""[23.737009722091]""","=""[24.209163110443]""","=""1s.4f""","=""1F*""","=""3""","=""1s.6d""","=""3D""","=""3""",,
He,1,"=""26439.66238""","=""2.9767e-01""","=""3.1196e-08""",AAA,"=""[23.74207006880]""","=""[24.21100267716]""","=""1s.4p""","=""1P*""","=""1""","=""1s.6p""","=""1P*""","=""1""",E2,
He,1,"=""26538.86540""","=""8.6854e+05""","=""1.5285e-01""",AAA,"=""[23.74207006880]""","=""[24.209249793955]""","=""1s.4p""","=""1P*""","=""1""","=""1s.6d""","=""1D""","=""2""",,
He,1,"=""26543.78784""","=""7.575e+01""","=""1.333e-05""",AA,"=""[23.74207006880]""","=""[24.209163157329]""","=""1s.4p""","=""1P*""","=""1""","=""1s.6d""","=""3D""","=""2""",,
He,1,"=""26678.927406""","=""1.5976e+05""","=""5.6825e-03""",AAA,"=""[23.73609263507]""","=""[24.20081970804]""","=""1s.4d""","=""3D""","=""1""","=""1s.6p""","=""3P*""","=""0""",,
He,1,"=""26679.021380""","=""1.1980e+05""","=""7.6702e-03""",AAA,"=""[23.73609033897]""","=""[24.20081577498]""","=""1s.4d""","=""3D""","=""2""","=""1s.6p""","=""3P*""","=""1""",,
He,1,"=""26679.031232""","=""1.3420e+05""","=""1.0229e-02""",AAA,"=""[23.73609019010]""","=""[24.20081545451]""","=""1s.4d""","=""3D""","=""3""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""26679.039778""","=""2.3961e+04""","=""2.5568e-03""",AAA,"=""[23.73609033897]""","=""[24.20081545451]""","=""1s.4d""","=""3D""","=""2""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""26679.153196""","=""3.9939e+04""","=""4.2618e-03""",AAA,"=""[23.73609263507]""","=""[24.20081577498]""","=""1s.4d""","=""3D""","=""1""","=""1s.6p""","=""3P*""","=""1""",,
He,1,"=""26679.171594""","=""1.5976e+03""","=""2.8413e-04""",AAA,"=""[23.73609263507]""","=""[24.20081545451]""","=""1s.4d""","=""3D""","=""1""","=""1s.6p""","=""3P*""","=""2""",,
He,1,"=""26888.37942""","=""5.3285e+05""","=""3.4653e-02""",AAA,"=""[23.7078912279]""","=""[24.1689982232]""","=""1s.4p""","=""3P*""","=""2""","=""1s.6s""","=""3S""","=""1""",,
He,1,"=""26888.44446""","=""3.1971e+05""","=""3.4653e-02""",AAA,"=""[23.7078923433]""","=""[24.1689982232]""","=""1s.4p""","=""3P*""","=""1""","=""1s.6s""","=""3S""","=""1""",,
He,1,"=""26889.24213""","=""1.0657e+05""","=""3.4655e-02""",AAA,"=""[23.7079060221]""","=""[24.1689982232]""","=""1s.4p""","=""3P*""","=""0""","=""1s.6s""","=""3S""","=""1""",,
