element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
O,5,"=""6909.18""","=""1.70e+05""","=""7.30e-04""",B,"=""85.51296""","=""87.30744""","=""1s2.2p.(2P*<3/2>).3p""","=""3P""","=""2""","=""1s2.2p.(2P*<1/2>).3d""","=""3D*""","=""1""",,
O,2,"=""6909.778""","=""3.03e+07""","=""1.08e-01""",C,"=""28.6770648""","=""30.471394""","=""2s2.2p2.(3P).3d""","=""4F""","=""3/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""1/2""",,
O,2,"=""6912.468""","=""2.43e+07""","=""1.16e-01""",C,"=""28.6837551""","=""30.477387""","=""2s2.2p2.(3P).3d""","=""4F""","=""5/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""3/2""",,
O,2,"=""6912.93""","=""1.37e+06""","=""1.96e-02""",D,"=""28.955839""","=""30.749350""","=""2s2.2p2.(3P).3d""","=""2P""","=""1/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",,
O,4,"=""6933.51""","=""7.35e+06""","=""5.30e-02""",B,"=""56.14086""","=""57.92905""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",,
O,1,"=""7003.830""","=""1.47e+06""","=""1.08e-02""",B,"=""10.9887923""","=""12.7590265""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",,
O,1,"=""7003.853""","=""2.65e+06""","=""3.25e-02""",B,"=""10.9887923""","=""12.7590208""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",,
O,1,"=""7004.104""","=""9.83e+04""","=""4.34e-04""",B,"=""10.9888616""","=""12.7590265""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",,
O,1,"=""7004.127""","=""8.83e+05""","=""6.49e-03""",B,"=""10.9888616""","=""12.7590208""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""2""",,
O,1,"=""7004.161""","=""3.53e+06""","=""3.63e-02""",B,"=""10.9888616""","=""12.7590123""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""3""",,
O,1,"=""7004.181""","=""1.96e+06""","=""4.32e-02""",B,"=""10.9888811""","=""12.7590265""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(4S*).4d""","=""3D*""","=""1""",,
O,4,"=""7006.04""","=""8.90e+06""","=""6.55e-02""",B,"=""56.17371""","=""57.94338""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",,
O,3,"=""7018.26""","=""6.55e+06""","=""1.61e-02""",C+,"=""45.438777""","=""47.205372""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""0""",,
O,1,"=""7019.235""","=""3.22e+04""","=""7.93e-05""",C,"=""12.3588649""","=""14.1252140""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""0""",,
O,1,"=""7022.263""","=""8.05e+03""","=""5.95e-05""",C,"=""12.3588649""","=""14.1244523""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",,
O,1,"=""7022.303""","=""1.34e+04""","=""5.94e-05""",C,"=""12.3588750""","=""14.1244523""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",,
O,1,"=""7022.431""","=""1.07e+04""","=""2.37e-04""",C,"=""12.3589072""","=""14.1244523""","=""2s2.2p3.(4S*).4p""","=""3P""","=""0""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""1""",,
O,1,"=""7027.412""","=""8.03e+03""","=""9.91e-05""",C,"=""12.3588649""","=""14.1231587""","=""2s2.2p3.(4S*).4p""","=""3P""","=""1""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",,
O,1,"=""7027.452""","=""2.41e+04""","=""1.78e-04""",C,"=""12.3588750""","=""14.1231587""","=""2s2.2p3.(4S*).4p""","=""3P""","=""2""","=""2s2.2p3.(2P*).3s""","=""3P*""","=""2""",,
O,3,"=""7027.67""","=""1.63e+06""","=""1.21e-02""",C+,"=""45.438777""","=""47.203006""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""",,
O,3,"=""7033.31""","=""6.51e+04""","=""8.05e-04""",C+,"=""45.438777""","=""47.201591""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""",,
O,4,"=""7034.28""","=""3.90e+07""","=""5.79e-01""",B,"=""60.23421""","=""61.99679""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""3/2""",,
O,4,"=""7055.57""","=""3.86e+07""","=""2.88e-01""",B,"=""60.23421""","=""61.99147""","=""2s2.4s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""1/2""",,
O,4,"=""7063.24""","=""3.48e+06""","=""1.30e-02""",B,"=""56.17371""","=""57.92905""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",,
O,3,"=""7081.07""","=""4.78e+06""","=""2.16e-02""",C+,"=""45.452081""","=""47.203006""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""",,
O,2,"=""7085.915""","=""2.28e+06""","=""1.72e-02""",D,"=""29.0622429""","=""30.811970""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",,
O,3,"=""7086.80""","=""9.54e+05""","=""7.18e-03""",C+,"=""45.452081""","=""47.201591""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""",,
O,2,"=""7112.039""","=""2.03e+07""","=""1.03e-01""",D,"=""29.0686699""","=""30.811970""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""",,
O,2,"=""7130.830""","=""2.24e+07""","=""8.54e-02""",D,"=""29.0622429""","=""30.800949""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2P*""","=""1/2""",,
O,4,"=""7158.20""","=""3.58e+04""","=""2.75e-04""",B,"=""70.7691""","=""72.5011""","=""2s.2p.(1P*).3d""","=""2F*""","=""5/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",,
O,1,"=""7158.674""","=""5.05e+07""","=""3.88e-01""",B,"=""12.7284690""","=""14.4604127""","=""2s2.2p3.(2D*).3s""","=""1D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""1D""","=""2""",,
O,4,"=""7161""","=""7.16e+05""","=""4.13e-03""",B,"=""70.7698""","=""72.5011""","=""2s.2p.(1P*).3d""","=""2F*""","=""7/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",,
O,3,"=""7192.23""","=""5.11e+06""","=""2.83e-02""",C+,"=""45.477729""","=""47.201591""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""",,
O,2,"=""7254.87""","=""3.31e+05""","=""3.92e-03""",D,"=""29.0622429""","=""30.771222""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",,
O,1,"=""7256.153""","=""2.24e+06""","=""1.77e-02""",C+,"=""10.9887923""","=""12.6974691""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,
O,1,"=""7256.447""","=""3.73e+06""","=""1.77e-02""",C+,"=""10.9888616""","=""12.6974691""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,
O,1,"=""7256.530""","=""7.45e+05""","=""1.76e-02""",C+,"=""10.9888811""","=""12.6974691""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(4S*).5s""","=""3S*""","=""1""",,
O,4,"=""7272.73""","=""7.17e+05""","=""3.79e-03""",B,"=""70.7691""","=""72.4738""","=""2s.2p.(1P*).3d""","=""2F*""","=""5/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
O,2,"=""7282.257""","=""4.59e+06""","=""3.65e-02""",D,"=""29.0686699""","=""30.771222""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""5/2""",,
O,3,"=""7308.86""","=""1.87e+07""","=""4.49e-01""",C+,"=""44.229664""","=""45.926018""","=""2s2.2p.(2P*).4s""","=""3P*""","=""0""","=""2s2.2p.(2P*).4p""","=""3P""","=""1""",,
O,3,"=""7309.13""","=""1.41e+07""","=""1.88e-01""",C+,"=""44.243139""","=""45.939430""","=""2s2.2p.(2P*).4s""","=""3P*""","=""1""","=""2s2.2p.(2P*).4p""","=""3P""","=""2""",,
O,2,"=""7320.94""","=""5.19e-02""","=""1.39e-10""",B,"=""3.324085""","=""5.017641""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p3""","=""2P*""","=""1/2""",E2,
O,2,"=""7322.01""","=""9.07e-02""","=""4.86e-10""",B,"=""3.324085""","=""5.017394""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p3""","=""2P*""","=""3/2""",E2,
O,2,"=""7322.01""","=""8.37e-03""","=""4.48e-11""",B,"=""3.324085""","=""5.017394""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p3""","=""2P*""","=""3/2""",M1,
O,2,"=""7331.68""","=""9.32e-03""","=""3.76e-11""",B,"=""3.326567""","=""5.017641""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",M1,
O,2,"=""7331.68""","=""7.74e-02""","=""3.12e-10""",B,"=""3.326567""","=""5.017641""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""1/2""",E2,
O,2,"=""7332.75""","=""3.85e-02""","=""3.10e-10""",B,"=""3.326567""","=""5.017394""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""3/2""",E2,
O,2,"=""7332.75""","=""1.49e-02""","=""1.20e-10""",B,"=""3.326567""","=""5.017394""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p3""","=""2P*""","=""3/2""",M1,
O,2,"=""7348.925""","=""4.30e+06""","=""3.48e-02""",D,"=""29.0622429""","=""30.749350""","=""2s2.2p2.(3P).3d""","=""2D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",,
O,3,"=""7367.38""","=""1.37e+07""","=""1.11e-01""",C+,"=""44.243139""","=""45.926018""","=""2s2.2p.(2P*).4s""","=""3P*""","=""1""","=""2s2.2p.(2P*).4p""","=""3P""","=""1""",,
O,2,"=""7377.027""","=""4.73e+05""","=""2.57e-03""",D,"=""29.0686699""","=""30.749350""","=""2s2.2p2.(3P).3d""","=""2D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""2D*""","=""3/2""",,
O,3,"=""7412.13""","=""6.69e+05""","=""7.71e-03""",C+,"=""47.201591""","=""48.87431""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""","=""2s.2p2.(2D).3s""","=""3D""","=""3""",,
O,3,"=""7416.09""","=""5.38e+07""","=""1.48e-01""",C+,"=""44.243139""","=""45.914967""","=""2s2.2p.(2P*).4s""","=""3P*""","=""1""","=""2s2.2p.(2P*).4p""","=""3P""","=""0""",,
O,5,"=""7424.40""","=""2.79e+07""","=""3.84e-01""",B,"=""89.57610""","=""91.24606""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2s.4p""","=""3P*""","=""2""",,
O,5,"=""7439.37""","=""2.78e+07""","=""2.31e-01""",B,"=""89.57610""","=""91.24270""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2s.4p""","=""3P*""","=""1""",,
O,5,"=""7445.13""","=""2.77e+07""","=""7.67e-02""",B,"=""89.57610""","=""91.24141""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2s.4p""","=""3P*""","=""0""",,
O,3,"=""7451.13""","=""1.65e+05""","=""1.37e-03""",C+,"=""47.201591""","=""48.86556""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""","=""2s.2p2.(2D).3s""","=""3D""","=""2""",,
O,3,"=""7457.41""","=""3.97e+07""","=""3.31e-01""",C+,"=""44.276866""","=""45.939430""","=""2s2.2p.(2P*).4s""","=""3P*""","=""2""","=""2s2.2p.(2P*).4p""","=""3P""","=""2""",,
O,3,"=""7457.47""","=""4.92e+05""","=""6.84e-03""",C+,"=""47.203006""","=""48.86556""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""","=""2s.2p2.(2D).3s""","=""3D""","=""2""",,
O,3,"=""7477.82""","=""1.81e+04""","=""9.10e-05""",C,"=""47.201591""","=""48.85962""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""","=""2s.2p2.(2D).3s""","=""3D""","=""1""",,
O,3,"=""7484.20""","=""2.71e+05""","=""2.28e-03""",C+,"=""47.203006""","=""48.85962""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""","=""2s.2p2.(2D).3s""","=""3D""","=""1""",,
O,3,"=""7494.90""","=""3.59e+05""","=""9.07e-03""",C+,"=""47.205372""","=""48.85962""","=""2s2.2p.(2P*).4d""","=""3P*""","=""0""","=""2s.2p2.(2D).3s""","=""3D""","=""1""",,
O,4,"=""7503.00""","=""3.73e+06""","=""1.57e-02""",B,"=""72.4738""","=""74.1263""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2P*""","=""1/2""",,
O,3,"=""7518.06""","=""2.15e+07""","=""1.09e-01""",C+,"=""44.276866""","=""45.926018""","=""2s2.2p.(2P*).4s""","=""3P*""","=""2""","=""2s2.2p.(2P*).4p""","=""3P""","=""1""",,
O,2,"=""7529.138""","=""6.91e+05""","=""7.83e-03""",D,"=""28.8570199""","=""30.5037449""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""7/2""",,
O,2,"=""7532.685""","=""4.15e+06""","=""3.53e-02""",D,"=""28.8577953""","=""30.5037449""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""7/2""",,
O,3,"=""7553.50""","=""1.48e+06""","=""3.80e-02""",C+,"=""43.397506""","=""45.038919""","=""2s.2p2.(4P).3s""","=""3P""","=""0""","=""2s.2p2.(4P).3p""","=""3S*""","=""1""",,
O,4,"=""7587.83""","=""3.61e+05""","=""3.12e-03""",B,"=""72.4738""","=""74.108""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2P*""","=""3/2""",,
O,2,"=""7600.376""","=""1.10e+06""","=""1.43e-02""",D,"=""28.8568239""","=""30.4881141""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""5/2""",,
O,2,"=""7601.290""","=""2.70e+06""","=""2.34e-02""",D,"=""28.8570199""","=""30.4881141""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""5/2""",,
O,2,"=""7604.905""","=""8.94e+05""","=""5.81e-03""",D,"=""28.8577953""","=""30.4881141""","=""2s2.2p2.(3P).3d""","=""4D""","=""7/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""5/2""",,
O,3,"=""7610.97""","=""4.35e+06""","=""3.78e-02""",C+,"=""43.409899""","=""45.038919""","=""2s.2p2.(4P).3s""","=""3P""","=""1""","=""2s.2p2.(4P).3p""","=""3S*""","=""1""",,
O,2,"=""7630.642""","=""1.16e+06""","=""2.03e-02""",D,"=""28.8525664""","=""30.477387""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""3/2""",,
O,2,"=""7650.689""","=""1.85e+06""","=""1.62e-02""",D,"=""28.8568239""","=""30.477387""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""3/2""",,
O,2,"=""7651.614""","=""1.62e+06""","=""9.48e-03""",D,"=""28.8570199""","=""30.477387""","=""2s2.2p2.(3P).3d""","=""4D""","=""5/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""3/2""",,
O,2,"=""7658.887""","=""2.30e+06""","=""2.02e-02""",D,"=""28.8525664""","=""30.471394""","=""2s2.2p2.(3P).3d""","=""4D""","=""1/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""1/2""",,
O,2,"=""7679.083""","=""2.29e+06""","=""1.01e-02""",D,"=""28.8568239""","=""30.471394""","=""2s2.2p2.(3P).3d""","=""4D""","=""3/2""","=""2s2.2p2.(3P).4p""","=""4D*""","=""1/2""",,
O,3,"=""7713.07""","=""6.96e+06""","=""3.72e-02""",C+,"=""43.431464""","=""45.038919""","=""2s.2p2.(4P).3s""","=""3P""","=""2""","=""2s.2p2.(4P).3p""","=""3S*""","=""1""",,
O,4,"=""7716.64""","=""3.08e+06""","=""1.83e-02""",B,"=""72.5011""","=""74.108""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2P*""","=""3/2""",,
O,1,"=""7774.083""","=""3.69e+07""","=""4.68e-01""",A,"=""9.1460911""","=""10.7409314""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).3p""","=""5P""","=""3""",,
O,1,"=""7776.305""","=""3.69e+07""","=""3.35e-01""",A,"=""9.1460911""","=""10.7404756""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).3p""","=""5P""","=""2""",,
O,1,"=""7777.527""","=""3.69e+07""","=""2.01e-01""",A,"=""9.1460911""","=""10.7402250""","=""2s2.2p3.(4S*).3s""","=""5S*""","=""2""","=""2s2.2p3.(4S*).3p""","=""5P""","=""1""",,
O,4,"=""7802.14""","=""1.50e+04""","=""2.74e-04""",B,"=""72.1242""","=""73.7133""","=""2s.2p.(1P*).3d""","=""2P*""","=""1/2""","=""2p2.(3P).3s""","=""2P""","=""3/2""",,
O,3,"=""7809.71""","=""2.30e+06""","=""3.51e-02""",C+,"=""45.438777""","=""47.026342""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).4d""","=""3D*""","=""2""",,
O,4,"=""7815.55""","=""7.45e+04""","=""6.82e-04""",B,"=""72.1269""","=""73.7133""","=""2s.2p.(1P*).3d""","=""2P*""","=""3/2""","=""2p2.(3P).3s""","=""2P""","=""3/2""",,
O,3,"=""7822.83""","=""3.10e+07""","=""9.48e-02""",C+,"=""45.620469""","=""47.205372""","=""2s2.2p.(2P*).4p""","=""3S""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""0""",,
O,3,"=""7834.52""","=""3.09e+07""","=""2.84e-01""",C+,"=""45.620469""","=""47.203006""","=""2s2.2p.(2P*).4p""","=""3S""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""1""",,
O,3,"=""7836.38""","=""1.69e+06""","=""2.18e-02""",C+,"=""45.452081""","=""47.034243""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""","=""2s2.2p.(2P*).4d""","=""3D*""","=""3""",,
O,3,"=""7841.53""","=""3.08e+07""","=""4.73e-01""",C+,"=""45.620469""","=""47.201591""","=""2s2.2p.(2P*).4p""","=""3S""","=""1""","=""2s2.2p.(2P*).4d""","=""3P*""","=""2""",,
O,3,"=""7850.09""","=""1.13e+07""","=""1.04e-01""",C+,"=""45.438777""","=""47.018174""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s2.2p.(2P*).4d""","=""3D*""","=""1""",,
O,3,"=""7875.71""","=""1.04e+07""","=""9.67e-02""",C+,"=""45.452081""","=""47.026342""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""","=""2s2.2p.(2P*).4d""","=""3D*""","=""2""",,
O,2,"=""7896.786""","=""5.88e+05""","=""1.10e-02""",C,"=""29.797124""","=""31.367183""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""","=""2s2.2p2.(1S).3p""","=""2P*""","=""3/2""",,
O,2,"=""7900.629""","=""2.35e+06""","=""2.20e-02""",C,"=""29.797124""","=""31.366419""","=""2s2.2p2.(3P).4s""","=""2P""","=""1/2""","=""2s2.2p2.(1S).3p""","=""2P*""","=""1/2""",,
O,3,"=""7916.79""","=""3.68e+06""","=""2.07e-02""",C+,"=""45.452081""","=""47.018174""","=""2s2.2p.(2P*).4p""","=""3D""","=""2""","=""2s2.2p.(2P*).4d""","=""3D*""","=""1""",,
O,4,"=""7924.56""","=""5.71e+04""","=""5.38e-04""",B,"=""72.1242""","=""73.689""","=""2s.2p.(1P*).3d""","=""2P*""","=""1/2""","=""2p2.(3P).3s""","=""2P""","=""1/2""",,
O,4,"=""7938.40""","=""2.84e+04""","=""1.34e-04""",B,"=""72.1269""","=""73.689""","=""2s.2p.(1P*).3d""","=""2P*""","=""3/2""","=""2p2.(3P).3s""","=""2P""","=""1/2""",,
O,3,"=""7965.51""","=""1.28e+07""","=""1.22e-01""",C+,"=""45.477729""","=""47.034243""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""","=""2s2.2p.(2P*).4d""","=""3D*""","=""3""",,
O,1,"=""7984.137""","=""2.33e+04""","=""2.23e-04""",C,"=""10.9887923""","=""12.5416739""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",,
O,1,"=""7984.493""","=""1.80e+03""","=""1.03e-05""",C,"=""10.9888616""","=""12.5416739""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",,
O,1,"=""7984.594""","=""3.09e+04""","=""8.86e-04""",C,"=""10.9888811""","=""12.5416739""","=""2s2.2p3.(4S*).3p""","=""3P""","=""0""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""",,
O,1,"=""7989.174""","=""4.19e+04""","=""6.68e-04""",C,"=""10.9887923""","=""12.5406949""","=""2s2.2p3.(4S*).3p""","=""3P""","=""1""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",,
O,1,"=""7989.531""","=""1.41e+04""","=""1.35e-04""",C,"=""10.9888616""","=""12.5406949""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""",,
O,1,"=""7997.274""","=""5.63e+04""","=""7.56e-04""",C,"=""10.9888616""","=""12.5391924""","=""2s2.2p3.(4S*).3p""","=""3P""","=""2""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""",,
O,3,"=""8006.14""","=""2.22e+06""","=""1.52e-02""",C+,"=""45.477729""","=""47.026342""","=""2s2.2p.(2P*).4p""","=""3D""","=""3""","=""2s2.2p.(2P*).4d""","=""3D*""","=""2""",,
O,2,"=""8015.364""","=""2.81e+06""","=""2.71e-02""",C,"=""29.820351""","=""31.367183""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p2.(1S).3p""","=""2P*""","=""3/2""",,
O,2,"=""8019.32""","=""1.12e+06""","=""5.40e-03""",C,"=""29.820351""","=""31.366419""","=""2s2.2p2.(3P).4s""","=""2P""","=""3/2""","=""2s2.2p2.(1S).3p""","=""2P*""","=""1/2""",,
O,3,"=""8174.40""","=""4.25e+07""","=""7.10e-01""",B,"=""44.469276""","=""45.986014""","=""2s2.2p.(2P*).4s""","=""1P*""","=""1""","=""2s2.2p.(2P*).4p""","=""1D""","=""2""",,
O,1,"=""8224.058""","=""5.08e+06""","=""3.68e-02""",C+,"=""12.5391924""","=""14.0467717""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""",,
O,1,"=""8224.084""","=""2.89e+07""","=""2.93e-01""",C+,"=""12.5391924""","=""14.0467669""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""3""","=""2s2.2p3.(2D*).3p""","=""3D""","=""3""",,
O,1,"=""8229.915""","=""8.13e+06""","=""4.95e-02""",C+,"=""12.5406949""","=""14.0472014""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""",,
O,2,"=""8231.53""","=""7.79e+05""","=""1.19e-02""",C,"=""30.477387""","=""31.983597""","=""2s2.2p2.(3P).4p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,
O,1,"=""8232.263""","=""2.26e+07""","=""2.30e-01""",C+,"=""12.5406949""","=""14.0467717""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""",,
O,1,"=""8232.289""","=""3.62e+06""","=""5.15e-02""",C+,"=""12.5406949""","=""14.0467669""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""2""","=""2s2.2p3.(2D*).3p""","=""3D""","=""3""",,
O,1,"=""8235.266""","=""2.43e+07""","=""2.47e-01""",C+,"=""12.5416739""","=""14.0472014""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2D*).3p""","=""3D""","=""1""",,
O,1,"=""8237.618""","=""4.86e+06""","=""8.24e-02""",C+,"=""12.5416739""","=""14.0467717""","=""2s2.2p3.(2D*).3s""","=""3D*""","=""1""","=""2s2.2p3.(2D*).3p""","=""3D""","=""2""",,
O,7,"=""8438""","=""3.864e+06""","=""1.181e-01""",AA,"=""(664.1051)""","=""(665.5744)""","=""1s.3s""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",,
O,2,"=""8290.58""","=""6.86e+06""","=""7.07e-02""",C,"=""30.4881141""","=""31.983597""","=""2s2.2p2.(3P).4p""","=""4D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,
O,2,"=""8311.47""","=""1.89e+06""","=""3.91e-02""",C,"=""30.471394""","=""31.963118""","=""2s2.2p2.(3P).4p""","=""4D*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,
O,2,"=""8345.00""","=""1.20e+07""","=""1.25e-01""",C,"=""30.477387""","=""31.963118""","=""2s2.2p2.(3P).4p""","=""4D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,
O,3,"=""8361.16""","=""3.93e+07""","=""6.86e-01""",B,"=""45.344339""","=""46.827199""","=""2s2.2p.(2P*).4p""","=""1P""","=""1""","=""2s2.2p.(2P*).4d""","=""1D*""","=""2""",,
O,3,"=""8370.51""","=""5.21e+04""","=""1.82e-04""",D,"=""45.438777""","=""46.919980""","=""2s2.2p.(2P*).4p""","=""3D""","=""1""","=""2s.2p2.(4P).3p""","=""3P*""","=""0""",,
